"bpid","mlbid","Name","Age","Season","Team","G","PA","AB","R","HR","RBI","SB","BB%","K%","ISO","AVG","OBP","SLG","OPS","DRC+","DRB","DRP","WARP"
69095,605612,"Harold Castro",28,2022,"DET",118,443,420,37,7,47,0,3.8,17.8,0.11,0.271,0.3,0.381,0.681,92,,-1.7,0.5
69270,596059,"Rougned Odor",28,2022,"BAL",133,472,426,49,13,53,6,6.8,23.1,0.15,0.207,0.275,0.357,0.632,82,,-7,0.2
69314,600474,"Pedro Severino",28,2022,"MIL",8,21,18,0,0,1,0,14.3,33.3,0.111,0.222,0.333,0.333,0.666,86,,0,0.1
69338,600869,"Jeimer Candelario",28,2022,"DET",124,467,429,49,13,50,0,6,23.3,0.145,0.217,0.272,0.361,0.633,88,,-1.5,0.6
69440,602074,"Yonathan Daza",28,2022,"COL",104,408,372,56,2,34,0,6.4,14.2,0.083,0.301,0.349,0.384,0.733,106,,-7.6,1.1
69455,602104,"Ramón Urías",28,2022,"BAL",117,445,403,50,16,51,1,6.7,22,0.166,0.248,0.305,0.414,0.719,97,,5.7,2
69615,606132,"Raimel Tapia",28,2022,"TOR",127,433,411,47,7,52,8,3.7,18.7,0.114,0.265,0.292,0.38,0.672,84,,2.1,1.2
69634,606157,"Aristides Aquino",28,2022,"CIN",80,277,260,24,10,30,2,6.1,36.8,0.165,0.196,0.245,0.362,0.607,79,,1.6,0.4
69790,606466,"Ketel Marte",28,2022,"AZ",137,558,492,68,12,52,5,9.9,18.1,0.167,0.24,0.321,0.407,0.728,103,,-2.4,1.9
70339,546991,"Albert Almora Jr.",28,2022,"CIN",64,235,215,26,5,29,3,7.2,19.6,0.126,0.223,0.282,0.349,0.631,79,,-0.5,0.2
70399,596019,"Francisco Lindor",28,2022,"NYM",161,706,630,98,26,107,16,8.4,18.8,0.179,0.27,0.339,0.449,0.788,120,,-0.7,4.5
70607,608324,"Alex Bregman",28,2022,"HOU",155,656,548,93,23,93,1,13.3,11.7,0.195,0.259,0.366,0.454,0.82,118,,0.3,3.3
70613,608336,"Joey Gallo",28,2022,,120,410,350,48,19,47,3,13.7,39.8,0.197,0.16,0.28,0.357,0.637,84,,-3.2,0.4
70635,608369,"Corey Seager",28,2022,"TEX",151,663,593,91,33,83,3,8.7,15.5,0.211,0.245,0.317,0.455,0.772,126,,-1.4,4.4
70646,608385,"Jesse Winker",28,2022,"SEA",136,547,456,51,14,53,0,15.4,18.8,0.125,0.219,0.344,0.344,0.688,116,,-6.6,2.3
71028,605353,"Vimael Machín",28,2022,"OAK",72,253,223,26,1,13,1,9.9,18.6,0.067,0.22,0.3,0.287,0.587,85,,-1.5,0.1
100628,621433,"Brett Phillips",28,2022,,77,225,201,22,5,15,7,7.1,41.8,0.104,0.144,0.217,0.249,0.466,37,,3.4,-0.4
100630,621438,"Tyrone Taylor",28,2022,"MIL",117,405,373,49,17,51,3,5.4,25.2,0.209,0.233,0.286,0.442,0.728,88,,-3.9,0.5
100631,621439,"Byron Buxton",28,2022,"MIN",92,382,340,61,28,51,6,8.9,30.4,0.303,0.224,0.306,0.526,0.832,114,,3.8,2.5
100634,621446,"Lewis Brinson",28,2022,"SF",15,39,36,5,3,4,1,5.1,35.9,0.306,0.167,0.211,0.472,0.683,93,,-0.2,0.1
100653,621512,"Tomás Nido",28,2022,"NYM",91,313,284,31,3,28,0,4.5,24.3,0.085,0.239,0.276,0.324,0.6,84,,13.6,2.2
100668,621566,"Matt Olson",28,2022,"ATL",161,699,616,86,34,103,0,10.7,24.3,0.237,0.24,0.325,0.477,0.802,123,,0.6,3.6
100671,621573,"Austin Dean",28,2022,"SF",3,9,8,1,0,0,0,11.1,0,0,0.375,0.444,0.375,0.819,109,,0,0
101023,622569,"Pablo Reyes",28,2022,"MIL",5,16,15,1,0,0,0,6.3,12.5,0,0.267,0.313,0.267,0.58,101,,0,0.1
101077,622666,"Johan Camargo",28,2022,"PHI",50,166,152,8,3,15,0,7.8,22.3,0.079,0.237,0.297,0.316,0.613,89,,0.1,0.4
102064,605170,"Victor Caratini",28,2022,"MIL",93,314,272,26,9,34,0,9.9,21.3,0.143,0.199,0.3,0.342,0.642,86,,8.8,1.8
103820,613564,"Jason Vosler",28,2022,"SF",36,111,98,14,4,12,1,9,26.1,0.204,0.265,0.342,0.469,0.811,81,,-1.6,-0.1
104833,656669,"Jordan Luplow",28,2022,"AZ",82,234,205,26,11,28,5,10.7,25.6,0.185,0.176,0.274,0.361,0.635,96,,-0.4,0.6
104869,656811,"Ryan O'Hearn",28,2022,"KC",66,146,135,14,1,16,0,5.5,24.7,0.081,0.237,0.288,0.319,0.607,81,,-0.4,0.1
104996,657247,"Brian O'Keefe",28,2022,"SEA",2,4,3,0,0,0,0,25,50,0,0.333,0.5,0.333,0.833,95,,0,0
105440,621466,"DJ Stewart",28,2022,"BAL",3,3,3,0,0,0,0,0,66.7,0,0,0,0,0,82,,0,0
105476,664119,"Austin Allen",28,2022,"OAK",5,16,14,1,0,0,0,6.3,56.3,0,0.071,0.188,0.071,0.259,52,,-0.1,-0.1
105531,664056,"Harrison Bader",28,2022,,84,313,292,38,5,30,17,4.8,19.8,0.106,0.25,0.294,0.356,0.65,88,,4.7,1.3
105603,621450,"Skye Bolt",28,2022,"OAK",38,116,106,10,4,13,5,6,25.9,0.132,0.198,0.259,0.33,0.589,81,,-1.2,0.1
105791,630105,"Jake Cronenworth",28,2022,"SD",158,684,587,88,17,88,3,10.2,19.2,0.152,0.239,0.332,0.39,0.722,102,,1.7,3
105846,657557,"Paul DeJong",28,2022,"STL",69,237,210,19,6,25,3,8.9,33.3,0.129,0.157,0.245,0.286,0.531,67,,1.1,0.1
105891,621453,"Steven Duggar",28,2022,,24,79,71,7,0,4,5,8.9,50.6,0.07,0.155,0.228,0.225,0.453,41,,0.1,-0.3
105978,664058,"David Fletcher",28,2022,"LAA",60,228,216,20,2,17,1,3.1,7,0.079,0.255,0.288,0.333,0.621,93,,1.7,0.9
106102,664059,"Sam Haggerty",28,2022,"SEA",75,201,176,29,5,23,13,9,26.4,0.148,0.256,0.335,0.403,0.738,92,,2.3,0.8
106165,656541,"Sam Hilliard",28,2022,"COL",62,200,174,26,2,14,5,11.5,28.5,0.08,0.184,0.28,0.264,0.544,85,,3.6,0.9
106191,623515,"Drew Jackson",28,2022,"OAK",2,3,3,0,0,0,0,0,33.3,0,0,0,0,0,93,,0,0
106420,664850,"Patrick Mazeika",28,2022,"NYM",24,72,68,4,1,6,0,2.8,12.5,0.103,0.191,0.214,0.294,0.508,92,,0.5,0.3
106466,664901,"Danny Mendick",28,2022,"CWS",29,106,97,22,3,15,1,6.6,21.7,0.155,0.289,0.343,0.443,0.786,89,,-0.2,0.2
106558,621028,"Kevin Newman",28,2022,"PIT",78,309,288,31,2,24,8,5.2,15.5,0.097,0.274,0.316,0.372,0.688,94,,-0.1,1
106745,621458,"Edwin Ríos",28,2022,"LAD",27,92,86,12,7,17,0,5.4,39.1,0.256,0.244,0.293,0.5,0.793,75,,-0.1,-0.1
107024,664789,"Ka'ai Tom",28,2022,"SF",1,1,1,0,0,0,0,0,0,0,0,0,0,0,79,,0,0
107095,664774,"LaMonte Wade Jr.",28,2022,"SF",76,251,217,29,8,26,1,10.4,20.3,0.152,0.207,0.305,0.359,0.664,96,,-2.3,0.4
107102,665120,"Jared Walsh",28,2022,"LAA",117,454,423,41,15,44,2,5.9,30.4,0.158,0.215,0.269,0.374,0.643,75,,0.6,-0.2
107106,621493,"Taylor Ward",28,2022,"LAA",135,564,495,73,23,65,5,10.6,21.3,0.192,0.281,0.36,0.473,0.833,123,,1.1,3.7
107161,664874,"Seby Zavala",28,2022,"CWS",59,205,178,22,2,21,0,9.3,31.2,0.112,0.27,0.347,0.382,0.729,80,,4.6,0.8
107168,621020,"Dansby Swanson",28,2022,"ATL",162,696,640,99,25,96,18,7,26.1,0.17,0.277,0.329,0.447,0.776,116,,7.4,5.1
107538,670712,"Mike Brosseau",28,2022,"MIL",64,160,141,15,6,23,2,8.8,30,0.163,0.255,0.344,0.418,0.762,80,,-0.9,0.1
107692,664041,"Jaylin Davis",28,2022,"BOS",12,27,24,4,0,2,0,11.1,40.7,0.042,0.333,0.407,0.375,0.782,75,,0,0
108036,622100,"Taylor Jones",28,2022,"HOU",1,1,1,0,0,0,0,0,0,0,0,0,0,0,83,,0,0
108764,642201,"Eli White",28,2022,"TEX",42,117,105,16,3,10,12,9.4,35,0.105,0.2,0.274,0.305,0.579,76,,2.3,0.4
109101,622268,"Donovan Walton",28,2022,,24,78,76,9,1,8,0,1.3,20.5,0.145,0.158,0.179,0.303,0.482,73,,-0.1,0
109138,666971,"Lourdes Gurriel Jr.",28,2022,"TOR",121,493,453,52,5,52,3,6.3,16.8,0.108,0.291,0.343,0.4,0.743,110,,-1.8,1.9
110632,676646,"Zach Reks",28,2022,"TEX",14,34,34,3,0,3,0,0,29.4,0.029,0.265,0.265,0.294,0.559,74,,-0.1,0
110699,668942,"Josh Rojas",28,2022,"AZ",123,510,443,66,9,56,23,10.8,19.2,0.122,0.269,0.349,0.391,0.74,109,,0.9,2.1
66018,547180,"Bryce Harper",29,2022,"PHI",99,426,370,63,18,65,11,10.8,20.4,0.227,0.286,0.364,0.514,0.878,142,,0,3.2
66982,592273,"Brandon Drury",29,2022,,137,568,518,87,28,87,2,6.7,22.2,0.23,0.263,0.32,0.492,0.812,103,,-1.5,1.7
67049,592518,"Manny Machado",29,2022,"SD",150,644,578,100,32,102,9,9.8,20.7,0.234,0.298,0.366,0.531,0.897,123,,2.5,3.9
67248,593428,"Xander Bogaerts",29,2022,"BOS",150,631,557,84,15,73,8,9,18.7,0.149,0.307,0.377,0.456,0.833,123,,-1.1,4.2
67418,593643,"Hanser Alberto",29,2022,"LAD",69,159,156,13,2,15,0,1.9,15.7,0.122,0.244,0.258,0.365,0.623,85,,0.1,0.3
67574,593934,"Miguel Sanó",29,2022,"MIN",20,71,60,1,1,3,1,12.7,35.2,0.05,0.083,0.211,0.133,0.344,94,,0,0.1
68062,595751,"Jorge Alfaro",29,2022,"SD",81,274,256,25,7,40,1,4,35.8,0.137,0.246,0.285,0.383,0.668,73,,-4.6,-0.3
68066,595777,"Jurickson Profar",29,2022,"SD",151,658,575,82,15,58,5,11.1,15.7,0.148,0.243,0.331,0.391,0.722,104,,-5.2,2.1
68087,596142,"Gary Sánchez",29,2022,"MIN",124,471,419,42,16,61,2,8.5,28.9,0.172,0.205,0.282,0.377,0.659,109,,1.6,2.4
68091,596146,"Max Kepler",29,2022,"MIN",115,446,388,54,9,43,3,11,14.8,0.121,0.227,0.318,0.348,0.666,103,,0.6,1.7
68156,596748,"Maikel Franco",29,2022,"WSH",103,388,371,31,9,39,1,3.1,19.3,0.113,0.229,0.255,0.342,0.597,80,,-3.5,-0.2
69667,606192,"Teoscar Hernández",29,2022,"TOR",131,535,499,71,25,77,6,6.4,28.4,0.224,0.267,0.316,0.491,0.807,113,,2.4,2.8
69686,606213,"Yermín Mercedes",29,2022,"SF",31,83,73,9,1,8,0,10.8,20.5,0.11,0.233,0.325,0.342,0.667,107,,-0.2,0.3
70217,608070,"José Ramírez",29,2022,"CLE",157,685,601,90,29,126,20,10.1,12,0.235,0.28,0.355,0.514,0.869,122,,0.3,3.9
70387,595879,"Javier Báez",29,2022,"DET",144,590,555,64,17,67,9,4.4,24.9,0.155,0.238,0.278,0.393,0.671,86,,-3.1,0.9
70390,595909,"Jake Cave",29,2022,"MIN",53,177,164,17,5,20,2,6.2,27.7,0.171,0.213,0.26,0.384,0.644,88,,0.6,0.5
70394,595956,"Cam Gallagher",29,2022,"KC",17,47,42,1,0,5,0,6.4,27.7,0.119,0.214,0.267,0.333,0.6,83,,0.4,0.2
70397,595978,"Austin Hedges",29,2022,"CLE",99,338,294,26,7,30,2,7.4,23.1,0.085,0.163,0.241,0.248,0.489,65,,10.7,0.9
70406,596115,"Trevor Story",29,2022,"BOS",94,396,357,53,16,66,13,8.1,30.8,0.196,0.238,0.303,0.434,0.737,108,,1,2.1
70408,596129,"Daniel Vogelbach",29,2022,,130,461,386,47,18,59,0,15.8,24.7,0.194,0.238,0.36,0.433,0.793,119,,0,2.2
70430,605141,"Mookie Betts",29,2022,"LAD",141,639,572,117,35,82,12,8.6,16.3,0.264,0.269,0.34,0.533,0.873,123,,6.3,4.7
70477,605421,"Michael Pérez",29,2022,,41,132,121,10,6,14,1,7.6,24.2,0.149,0.149,0.214,0.298,0.512,78,,1,0.4
70491,605504,"Dillon Thomas",29,2022,"LAA",6,14,11,1,0,0,0,14.3,42.9,0,0.091,0.286,0.091,0.377,73,,0,0
70516,606992,"Eric Haase",29,2022,"DET",108,351,323,41,14,44,0,6.8,27.6,0.189,0.254,0.305,0.443,0.748,89,,-7.7,0.2
70517,606993,"Jake Hager",29,2022,"AZ",22,59,50,4,0,3,0,13.6,28.8,0.04,0.24,0.345,0.28,0.625,82,,-0.4,0.1
70524,607043,"Brandon Nimmo",29,2022,"NYM",149,673,580,102,16,64,3,10.5,17.2,0.159,0.274,0.367,0.433,0.8,123,,2.3,5
70775,605137,"Josh Bell",29,2022,,155,647,552,78,17,71,0,12.5,15.8,0.156,0.266,0.362,0.422,0.784,129,,0.1,3.6
70776,596451,"Roman Quinn",29,2022,,38,87,79,15,0,7,4,8,41.4,0.089,0.215,0.287,0.304,0.591,56,,0.5,0
70799,605204,"J.D. Davis",29,2022,,114,365,318,46,12,35,1,10.7,33.4,0.17,0.248,0.34,0.418,0.758,103,,-0.7,1.1
70808,547173,"Christian Lopes",29,2022,"OAK",4,10,9,0,0,0,0,10,50,0,0,0.1,0,0.1,83,,0,0
70917,607208,"Trea Turner",29,2022,"LAD",160,708,652,101,21,100,27,6.4,18.5,0.169,0.298,0.343,0.466,0.809,118,,0.7,4.3
70926,605244,"Aramis Garcia",29,2022,"CIN",42,115,108,6,1,4,0,2.6,29.6,0.046,0.213,0.248,0.259,0.507,70,,4.2,0.5
70928,605119,"Brian Anderson",29,2022,"MIA",98,383,338,43,8,28,1,9.7,26.4,0.124,0.222,0.311,0.346,0.657,92,,-1.7,0.7
70950,605548,"Bradley Zimmer",29,2022,,65,117,105,18,2,5,3,4.3,38.5,0.105,0.124,0.207,0.229,0.436,63,,1.8,0.2
71245,596103,"Austin Slater",29,2022,"SF",116,325,277,49,7,34,12,12.3,27.4,0.144,0.264,0.366,0.408,0.774,105,,-1.7,1.3
71328,607461,"Matt Beaty",29,2022,"SD",18,47,43,6,0,1,0,4.3,17,0.07,0.093,0.17,0.163,0.333,83,,-0.3,0
101479,623520,"David Bote",29,2022,"CHC",40,127,116,15,4,12,1,4.7,35.4,0.172,0.259,0.315,0.431,0.746,76,,-0.5,0
101621,624431,"Jose Trevino",29,2022,"NYY",106,353,335,39,11,43,2,4.2,17.6,0.14,0.248,0.283,0.388,0.671,87,,21.3,2.9
102040,592567,"Colin Moran",29,2022,"CIN",41,128,109,11,5,23,0,12.5,23.4,0.165,0.211,0.305,0.376,0.681,94,,0,0.3
102293,628451,"Andy Ibáñez",29,2022,"TEX",40,128,119,13,1,9,3,7,16.4,0.059,0.218,0.273,0.277,0.55,96,,0.4,0.3
102503,641313,"Tim Anderson",29,2022,"CWS",79,351,332,50,6,25,13,4,15.7,0.093,0.301,0.339,0.395,0.734,104,,-2.9,1.3
102646,641796,"Tim Locastro",29,2022,"NYY",31,46,43,13,2,4,8,4.3,15.2,0.163,0.186,0.239,0.349,0.588,107,,1,0.3
103695,645801,"Mike Ford",29,2022,,48,149,131,9,3,10,0,11.4,26.8,0.107,0.206,0.302,0.313,0.615,85,,-0.1,0.1
103751,656941,"Kyle Schwarber",29,2022,"PHI",155,669,577,100,46,94,10,12.9,29.9,0.286,0.218,0.323,0.504,0.827,134,,-5.3,4.7
103812,606988,"Grayson Greiner",29,2022,"AZ",2,8,6,0,0,0,0,25,37.5,0,0.167,0.375,0.167,0.542,83,,-0.1,0
104718,656185,"Greg Allen",29,2022,"PIT",44,134,118,17,2,8,8,7.5,31.3,0.085,0.186,0.26,0.271,0.531,63,,-0.2,-0.1
104744,656305,"Matt Chapman",29,2022,"TOR",154,621,538,83,27,76,2,11,27.4,0.204,0.229,0.324,0.433,0.757,116,,3.1,3.6
104806,656555,"Rhys Hoskins",29,2022,"PHI",156,672,589,81,30,79,2,10.7,25.1,0.216,0.246,0.332,0.462,0.794,120,,1.6,3.6
105633,664913,"Seth Brown",29,2022,"OAK",148,555,500,55,25,73,11,9.2,26.3,0.214,0.23,0.305,0.444,0.749,112,,-1.9,2.4
106161,664731,"P.J. Higgins",29,2022,"CHC",70,229,201,23,6,30,0,9.6,25.3,0.154,0.229,0.31,0.383,0.693,80,,-2.8,-0.1
106208,656582,"Connor Joe",29,2022,"COL",111,467,404,56,7,28,6,11.8,20.8,0.121,0.238,0.338,0.359,0.697,102,,0.1,1.5
106503,664238,"Dylan Moore",29,2022,"SEA",97,255,205,41,6,24,21,13.3,29.4,0.161,0.224,0.368,0.385,0.753,103,,-0.2,1.1
106973,596117,"Garrett Stubbs",29,2022,"PHI",45,121,106,19,5,16,2,11.6,24.8,0.198,0.264,0.35,0.462,0.812,81,,-4.9,-0.1
108508,670351,"Jose Rojas",29,2022,"LAA",22,57,56,1,0,1,0,0,33.3,0.036,0.125,0.14,0.161,0.301,62,,-0.1,-0.1
109860,666969,"Adolis García",29,2022,"TEX",156,657,605,88,27,101,25,6.1,27.9,0.207,0.25,0.3,0.456,0.756,109,,1.8,3.2
113778,680118,"Dairon Blanco",29,2022,"KC",5,7,7,1,0,2,1,0,57.1,0,0.286,0.286,0.286,0.572,80,,-0.1,0
57850,527038,"Wilmer Flores",30,2022,"SF",151,602,525,72,19,71,0,9.8,17.1,0.166,0.229,0.316,0.394,0.71,96,,-2.7,1.3
59432,545361,"Mike Trout",30,2022,"LAA",119,499,438,85,40,80,1,10.8,27.9,0.347,0.283,0.369,0.63,0.999,156,,1.4,5.7
59660,571771,"Enrique Hernández",30,2022,"BOS",93,402,361,48,6,45,0,8.5,17.7,0.116,0.222,0.291,0.338,0.629,90,,-2.4,1
60095,545121,"Ildemaro Vargas",30,2022,,63,222,209,19,4,23,3,3.6,10.4,0.129,0.263,0.299,0.392,0.691,100,,0.6,0.9
60408,545341,"Randal Grichuk",30,2022,"COL",135,538,506,60,19,73,4,4.5,23.6,0.166,0.259,0.299,0.425,0.724,101,,-5.6,1.3
60747,542194,"Christian Bethancourt",30,2022,,99,333,318,39,11,34,5,3.6,24,0.157,0.252,0.283,0.409,0.692,95,,1.1,1.1
60931,572008,"Chris Owings",30,2022,"BAL",25,68,56,6,0,0,1,14.7,35.3,0.036,0.107,0.254,0.143,0.397,75,,-0.1,0.1
60956,570482,"Gio Urshela",30,2022,"MIN",140,551,501,61,13,64,1,7.4,17.4,0.144,0.285,0.338,0.429,0.767,110,,-5.3,1.9
66013,546318,"Odúbel Herrera",30,2022,"PHI",62,197,185,23,5,21,6,5.6,21.3,0.141,0.238,0.279,0.378,0.657,86,,1.4,0.6
66017,547172,"Tony Wolters",30,2022,"LAD",2,4,4,0,0,0,0,0,75,0,0,0,0,0,84,,0,0
66068,553882,"Omar Narváez",30,2022,"MIL",83,296,262,21,4,23,0,9.8,19.3,0.099,0.206,0.292,0.305,0.597,81,,6.8,1
66085,553902,"Willians Astudillo",30,2022,"MIA",19,55,54,5,1,4,1,1.8,5.5,0.056,0.241,0.255,0.296,0.551,101,,-0.3,0.2
66105,553988,"Dixon Machado",30,2022,"SF",5,17,15,1,0,0,0,5.9,29.4,0,0.2,0.294,0.2,0.494,91,,0.1,0.1
66110,553993,"Eugenio Suárez",30,2022,"SEA",150,629,543,76,31,87,0,11.6,31.2,0.223,0.236,0.332,0.459,0.791,125,,0.3,3.9
66263,570481,"Erik González",30,2022,"MIA",14,41,37,4,0,3,1,9.8,29.3,0.027,0.189,0.268,0.216,0.484,79,,-0.1,0
66288,570560,"Yolmer Sánchez",30,2022,"BOS",13,44,37,1,0,2,0,11.4,29.5,0,0.108,0.214,0.108,0.322,82,,0.1,0.1
66391,570731,"Jonathan Schoop",30,2022,"DET",131,510,481,48,11,38,5,3.7,21,0.121,0.202,0.239,0.322,0.561,67,,1.1,0.1
66719,575929,"Willson Contreras",30,2022,"CHC",113,487,416,65,22,55,4,9.2,21.1,0.224,0.243,0.349,0.466,0.815,138,,-1.9,3.7
66955,592206,"Nick Castellanos",30,2022,"PHI",136,558,524,56,13,62,7,5.2,23.3,0.126,0.263,0.305,0.389,0.694,94,,-1.7,1.3
66995,592325,"Ben Gamel",30,2022,"PIT",113,423,371,42,9,46,5,11.3,23.2,0.137,0.232,0.324,0.369,0.693,95,,-0.8,1.1
67002,592348,"Niko Goodrum",30,2022,"HOU",13,45,43,2,0,1,1,4.4,51.1,0.047,0.116,0.156,0.163,0.319,41,,0,-0.2
67072,592626,"Joc Pederson",30,2022,"SF",134,433,380,57,23,70,3,9.7,23.1,0.247,0.274,0.353,0.521,0.874,135,,-1.4,3.2
67098,592696,"Eddie Rosario",30,2022,"ATL",80,270,250,27,5,24,3,6.3,25.2,0.116,0.212,0.259,0.328,0.587,68,,0.5,-0.1
67156,592885,"Christian Yelich",30,2022,"MIL",154,671,575,99,14,57,19,13.1,24.1,0.13,0.252,0.355,0.383,0.738,104,,3.2,3
67700,594694,"Wilmer Difo",30,2022,"AZ",2,6,6,0,0,0,0,0,16.7,0,0,0,0,0,94,,0,0
68520,592178,"Kris Bryant",30,2022,"COL",42,181,160,28,5,14,0,9.4,14.9,0.169,0.306,0.376,0.475,0.851,115,,-0.3,0.9
68603,592450,"Aaron Judge",30,2022,"NYY",157,696,570,133,62,131,16,15.9,25.1,0.375,0.311,0.425,0.686,1.111,201,,-6.2,10.5
68650,592622,"Mark Payton",30,2022,"CWS",8,25,21,3,0,1,0,16,16,0,0.143,0.28,0.143,0.423,95,,-0.1,0.1
68660,592669,"Hunter Renfroe",30,2022,"MIL",125,522,474,62,29,72,1,7.5,23.2,0.236,0.255,0.315,0.492,0.807,114,,-1.5,2.5
68908,595284,"Andrew Knapp",30,2022,,14,46,39,4,0,4,0,10.9,26.1,0.026,0.128,0.239,0.154,0.393,88,,-1.5,-0.1
68945,595375,"JT Riddle",30,2022,"CIN",2,4,4,0,0,0,0,0,25,0,0.25,0.25,0.25,0.5,84,,0,0
68982,595453,"Chad Wallach",30,2022,"LAA",11,40,35,3,1,4,0,10,22.5,0.114,0.143,0.231,0.257,0.488,94,,-0.3,0.1
69118,606019,"Esteban Quiroz",30,2022,"CHC",14,47,40,3,0,3,1,8.5,19.1,0,0.275,0.37,0.275,0.645,89,,0.3,0.2
70721,608841,"Joey Meneses",30,2022,"WSH",56,240,222,33,13,34,1,6.3,21.7,0.239,0.324,0.367,0.563,0.93,125,,-1.4,1.3
100661,621550,"Patrick Wisdom",30,2022,"CHC",133,534,469,67,25,66,8,9.9,34.3,0.22,0.207,0.298,0.426,0.724,102,,-2,1.7
101618,624428,"Adam Frazier",30,2022,"SEA",156,602,541,61,3,42,11,7.6,12.1,0.072,0.238,0.301,0.311,0.612,84,,-1.4,0.9
101657,624585,"Jorge Soler",30,2022,"MIA",72,306,270,32,13,34,0,10.1,29.4,0.193,0.207,0.295,0.4,0.695,105,,-1.9,1
102436,640461,"Chad Pinder",30,2022,"OAK",111,379,361,38,12,42,2,3.7,31.1,0.15,0.235,0.263,0.385,0.648,73,,-2.5,-0.2
102564,641505,"Jonathan Davis",30,2022,"MIL",33,91,76,9,0,4,7,15.4,28.6,0.013,0.224,0.344,0.237,0.581,79,,-0.6,0.1
102572,641525,"Brandon Dixon",30,2022,"SD",5,14,14,1,0,1,0,0,35.7,0.071,0.214,0.214,0.286,0.5,82,,0,0
102574,641531,"Hunter Dozier",30,2022,"KC",126,500,462,51,12,41,4,6.8,25,0.152,0.236,0.292,0.387,0.679,92,,-2.4,0.6
102578,641553,"Adam Engel",30,2022,"CWS",103,260,245,32,2,17,12,4.2,29.2,0.086,0.224,0.269,0.31,0.579,61,,2,0.1
102653,641820,"Trey Mancini",30,2022,,143,587,519,56,18,63,0,9,23,0.152,0.239,0.319,0.391,0.71,99,,-0.9,1.5
103417,643393,"Tony Kemp",30,2022,"OAK",147,558,497,61,7,46,11,8.1,12.4,0.099,0.235,0.307,0.334,0.641,84,,-0.8,0.9
103451,643446,"Jeff McNeil",30,2022,"NYM",146,589,533,73,9,62,4,6.8,10.4,0.128,0.326,0.382,0.454,0.836,118,,-0.1,3.5
103500,643524,"Frank Schwindel",30,2022,"CHC",75,292,271,23,8,36,0,6.5,19.9,0.129,0.229,0.277,0.358,0.635,88,,0.3,0.3
103726,650490,"Yandy Díaz",30,2022,"TB",136,558,473,71,9,57,3,14,10.8,0.127,0.296,0.401,0.423,0.824,138,,-2.1,4
106026,664247,"Kyle Garlick",30,2022,"MIN",64,162,150,23,9,18,0,4.9,29.6,0.2,0.233,0.284,0.433,0.717,88,,-1.9,0.1
139165,660294,"Yoshi Tsutsugo",30,2022,"PIT",50,193,170,11,2,19,0,9.8,25.9,0.059,0.171,0.249,0.229,0.478,67,,-0.4,-0.4
34706,649557,"Aledmys Díaz",31,2022,"HOU",91,327,305,35,12,38,1,5.5,16.2,0.161,0.243,0.287,0.403,0.69,100,,0,1.1
57884,544725,"Leury García",31,2022,"CWS",94,315,300,38,3,20,2,2.2,20.6,0.057,0.21,0.233,0.267,0.5,67,,0,-0.1
58767,543877,"Christian Vázquez",31,2022,,116,426,398,41,9,52,1,5.2,16.2,0.126,0.274,0.315,0.399,0.714,97,,7.9,2.2
59016,541645,"Avisaíl García",31,2022,"MIA",97,380,357,31,8,35,4,4.5,28.7,0.092,0.224,0.266,0.317,0.583,72,,-2.9,-0.3
59112,542255,"Ender Inciarte",31,2022,"NYM",5,8,8,1,0,0,0,0,0,0,0.125,0.125,0.125,0.25,94,,0.2,0
59145,542303,"Marcell Ozuna",31,2022,"ATL",124,507,470,56,23,56,2,6.1,24.1,0.187,0.226,0.274,0.413,0.687,111,,-2.7,1.7
59431,545358,"Max Stassi",31,2022,"LAA",101,375,333,32,9,30,0,10.1,29.9,0.123,0.18,0.267,0.303,0.57,83,,-1.8,0.7
59586,571448,"Nolan Arenado",31,2022,"STL",148,620,557,73,30,103,5,8.4,11.6,0.241,0.293,0.358,0.533,0.891,130,,4.4,4.7
59592,571466,"Tucker Barnhart",31,2022,"DET",94,308,281,16,1,16,0,8.1,24,0.046,0.221,0.287,0.267,0.554,77,,-3.4,-0.2
59654,571740,"Billy Hamilton",31,2022,,30,23,20,13,0,0,10,8.7,52.2,0,0.05,0.136,0.05,0.186,66,,0,0
59688,542340,"Jonathan Villar",31,2022,,59,220,202,25,3,18,7,6.8,26.8,0.094,0.208,0.26,0.302,0.562,74,,-2.4,-0.2
59705,542364,"Rafael Ortega",31,2022,"CHC",115,371,316,35,7,35,12,11.9,19.9,0.117,0.241,0.331,0.358,0.689,92,,-2.8,0.7
60635,571976,"Wil Myers",31,2022,"SD",77,286,261,29,7,41,2,7.3,30.1,0.138,0.261,0.315,0.398,0.713,90,,0.3,0.6
60737,572204,"Trayce Thompson",31,2022,,80,255,219,36,13,41,4,12.5,36.5,0.251,0.256,0.353,0.507,0.86,113,,-0.5,1.3
60958,571602,"Matt Davidson",31,2022,,12,37,34,3,2,3,0,8.1,35.1,0.176,0.147,0.216,0.324,0.54,85,,-0.2,0
66006,545350,"Jake Marisnick",31,2022,"PIT",28,82,77,9,2,6,2,4.9,29.3,0.156,0.234,0.272,0.39,0.662,81,,-0.3,0.2
66057,553869,"Elias Díaz",31,2022,"COL",103,381,351,29,9,51,0,6.6,21.5,0.14,0.228,0.281,0.368,0.649,82,,-11.9,-0.5
