Name,Team,Pos,Inn,rSZ,rCERA,rSB,rGDP,rARM,rGFP,rPM,rTS,DRS,ARM,DPR,RngR,ErrR,UZR,UZR/150,FRM,OAA,FRV,Def,NameASCII,PlayerId,MLBAMID
"Freddy Galvis","PHI","SS",1350,,,,0,,2,2,,4,,1.2149900197982788,8.716300010681152,4.98437887430191,14.915689826011658,14.846110366362598,,9,8,15.859015977426175,"Freddy Galvis",6609,520471
"Nolan Arenado","COL","3B",1377.1,,,,0,,4,11,,13,,-1.0583800077438354,-0.18660099804401398,4.543281197547913,3.2982999086380005,2.8385693597428583,,18,15,15.584594968477106,"Nolan Arenado",9777,571448
"Adeiny Hechavarría","MIA","SS",1222,,,,-1,,1,7,,7,,-1.1602400541305542,4.30702018737793,3.454010248184204,6.6007901430130005,7.045714989847996,,11,6,15.471164428232365,"Adeiny Hechavarria",10459,588751
"Jackie Bradley Jr.","BOS","CF",1375.2,,,,,7,2,5,,14,5.581999778747559,,2.1805601119995117,0.4263010025024414,8.188859701156616,8.1100933636279,,12,16,15.162805132581651,"Jackie Bradley Jr.",12984,598265
"Jordy Mercer","PIT","SS",1245.1,,,,1,,1,-8,,-6,,-1.0593899488449097,-7.254429817199707,2.849504917860031,-5.464310050010681,-6.475384978622925,,8,5,14.329524931702847,"Jordy Mercer",6547,474568
"Brandon Crawford","SFG","SS",1309,,,,1,,3,21,,25,,2.2484400272369385,12.076000213623047,3.7046879678964615,18.029139757156372,19.188072191798813,,8,8,14.276149366735417,"Brandon Crawford",5343,543063
"Jose Iglesias","DET","SS",1163,,,,2,,2,6,,10,,2.5943799018859863,2.6967499256134033,6.776070177555084,12.067200183868408,12.195368498972018,,10,11,14.199167527340695,"Jose Iglesias",10231,578428
"Derek Norris","SDP","C",983,8,6,-3,,,2,,,14,,,,,,,10.59000015258789,,-5,13.571594395767772,"Derek Norris",6867,519083
"Alcides Escobar","KCR","SS",1412,,,,-1,,0,-3,,-4,,-0.6320350170135498,-1.6649399995803833,3.2881861329078674,0.9912049770355225,0.9443829780418362,,5,6,12.963807717729146,"Alcides Escobar",6310,444876
"Leonys Martin","SEA","CF",1275,,,,,6,1,-10,,-3,5.82135009765625,,-2.569089889526367,0.9568619728088379,4.209120154380798,4.823519883531992,,11,13,12.669442967062448,"Leonys Martin",11846,547982
"Wilson Ramos","WSN","C",1096.1,1,0,-1,,,0,,,-3,,,,,,,2.5799999237060547,,1,12.62988229041779,"Wilson Ramos",1433,467092
"Jonathan Schoop","BAL","2B",1429,,,,4,,-1,6,,9,,1.6072399616241455,-7.58951997756958,4.875145271420479,-1.107140064239502,-1.013414252284567,,13,13,12.215247934414041,"Jonathan Schoop",11265,570731
"Jonathan Lucroy","- - -","C",1063.1,4,-9,5,,,4,,,3,,,,,,,-0.21000000089406967,,3,12.037700806160833,"Jonathan Lucroy",7870,518960
"Adrian Beltré","TEX","3B",1219,,,,1,,-1,15,,17,,1.6036200523376465,4.232659816741943,4.848528861999512,10.684810161590576,9.411936605750341,,13,11,11.376772564913633,"Adrian Beltre",639,134181
"Starlin Castro","NYY","2B",1266,,,,-4,,-2,-3,,-9,,-2.5840399265289307,-0.33707600831985474,-1.1638822928071022,-4.084999918937683,-4.391801231439002,,12,8,10.93229487829648,"Starlin Castro",4579,516770
"Jean Segura","ARI","2B",1172,,,,1,,0,10,,11,,1.1198300123214722,-5.430850028991699,2.0765130519866943,-2.234510064125061,-2.3948712882427894,,11,10,10.012800292845094,"Jean Segura",5933,516416
"Kyle Seager","SEA","3B",1399.2,,,,3,,1,8,,13,,1.2905100584030151,0.7154409885406494,-2.0869959592819214,-0.08104991912841797,0.13408133066168015,,11,9,9.814587764030929,"Kyle Seager",9785,572122
"Robinson Canó","SEA","2B",1376.1,,,,3,,1,7,,11,,1.7976900339126587,-0.17505499720573425,2.320096015930176,3.9427300691604614,5.399244909013058,,10,9,9.789263153901503,"Robinson Cano",3269,429664
"Brian Dozier","MIN","2B",1331,,,,-1,,3,-4,,-2,,1.4666800498962402,-1.0521399974822998,3.4803171157836914,3.894850015640259,3.3875305928064114,,9,6,9.587127639586347,"Brian Dozier",9810,572821
"Ian Kinsler","DET","2B",1299,,,,3,,1,4,,8,,1.0754799842834473,0.41319799423217773,2.266957014799118,3.7556300163269043,3.3545437705770635,,9,11,8.892749856979314,"Ian Kinsler",6195,435079
"Joe Panik","SFG","2B",1081,,,,0,,1,1,,2,,-0.07196799665689468,1.3400299549102783,4.336608022451401,5.604672037065029,5.781670279608744,,8,5,7.869595069155643,"Joe Panik",11936,605412
"J.J. Hardy","BAL","SS",990,,,,3,,0,3,,6,,1.8632500171661377,2.7147998809814453,3.3416730761528015,7.919719934463501,9.867965219507024,,2,2,7.6351981870102525,"J.J. Hardy",3797,429666
"Mookie Betts","BOS","RF",1381.2,,,,,4,5,21,,30,6.935910224914551,,12.637200355529785,1.5436170101165771,21.116710662841797,20.886799837455953,,15,15,7.626148860455969,"Mookie Betts",13611,605141
"Justin Turner","LAD","3B",1224.2,,,,-1,,-1,10,,9,,-0.6544250249862671,6.494029998779297,3.349368780851364,9.188974976539612,11.31016422401775,,7,5,6.7778253888143105,"Justin Turner",5235,457759
"Kevin Pillar","TOR","CF",1293,,,,,-1,-2,25,,22,-0.11761400103569031,,12.844200134277344,-0.5064709782600403,12.220085889101028,16.846828623498187,,10,7,6.7062896283898645,"Kevin Pillar",12434,607680
"Welington Castillo","ARI","C",925,-5,0,2,,,5,,,2,,,,,,,-4.5,,3,6.703768791584244,"Welington Castillo",3256,456078
"Danny Espinosa","WSN","SS",1358,,,,1,,3,7,,11,,0.2975730001926422,1.4127600193023682,-3.0995529294013977,-1.3892169892787933,-1.6069299615151234,,-2,-2,6.654422875307143,"Danny Espinosa",9219,457787
"Matt Wieters","BAL","C",980.1,-6,3,0,,,0,,,-3,,,,,,,-6.699999809265137,,5,6.495978211193817,"Matt Wieters",4298,446308
"Josh Harrison","PIT","2B",1077.2,,,,0,,2,7,,9,,-1.209439992904663,-1.2219500541687012,1.4262323006987572,-1.0051579922437668,-0.8631749558805559,,6,4,6.415378763247799,"Josh Harrison",8202,543281
"Manny Machado","BAL","3B",998,,,,1,,2,12,,15,,0.14388400316238403,2.990880012512207,4.947975484654307,8.082733929157257,9.887095094412812,,7,6,6.314981306046112,"Manny Machado",11493,592518
"Chase Headley","NYY","3B",1169,,,,-1,,1,4,,4,,-1.4918400049209595,4.53223991394043,3.9918248653411865,7.032229781150818,9.649574593309955,,6,4,6.1192090505660515,"Chase Headley",4720,452104
"César Hernández","PHI","2B",1247.1,,,,3,,1,-2,,2,,1.817270040512085,7.11959981918335,0.013144999742507935,8.950010061264038,9.356627149401971,,5,4,5.815507734022567,"Cesar Hernandez",10556,514917
"Eugenio Suárez","CIN","3B",1308.2,,,,1,,0,-1,,1,,0.38429099321365356,1.6566799879074097,-3.6681731045246124,-1.627199113368988,-1.51336854057055,,6,5,5.691115120552025,"Eugenio Suarez",12552,553993
"Ian Desmond","TEX","CF",1109,,,,,1,-2,-10,,-11,1.9619499444961548,,0.18282000720500946,-2.622671961784363,-0.4779001474380493,-0.8255654132701982,,2,6,5.537482210234888,"Ian Desmond",6885,435622
"Max Kepler","MIN","RF",907.1,,,,,3,-1,5,,7,0.05628490075469017,,2.5203700065612793,-1.308409959077835,1.2682448588311672,1.7322831643351746,,13,10,5.453156389486245,"Max Kepler",12144,596146
"DJ LeMahieu","COL","2B",1242.2,,,,-2,,3,2,,3,,-2.6916000843048096,-2.0356500148773193,2.3108100593090057,-2.4164410829544067,-2.4822505317671015,,4,3,5.270073290528204,"DJ LeMahieu",9874,518934
"Asdrúbal Cabrera","NYM","SS",1154,,,,0,,3,-5,,-2,,0.6119120121002197,-3.9291300773620605,4.497312903404236,1.1801010370254517,1.3062181331079166,,-3,-2,5.1574089759126664,"Asdrubal Cabrera",4962,452678
"Troy Tulowitzki","TOR","SS",1128.2,,,,0,,1,8,,9,,1.0750900506973267,0.7946109771728516,3.3309488892555237,5.200659871101379,5.721660325454664,,-3,-2,5.103943282218202,"Troy Tulowitzki",3531,453064
"Todd Frazier","CHW","3B",1320.1,,,,0,,-1,1,,0,,0.34607699513435364,-7.374780178070068,4.894981205463409,-2.1337229907512665,-1.859198240683115,,5,3,5.040108961120856,"Todd Frazier",785,453943
"Tucker Barnhart","CIN","C",931.2,-2,-7,3,,,4,,,-1,,,,,,,-3.369999885559082,,0,5.021054562708141,"Tucker Barnhart",10200,571466
"Cameron Rupp","PHI","C",911.1,-5,-2,-2,,,0,,,-11,,,,,,,-1.9900000095367432,,-1,4.935337637800393,"Cameron Rupp",11146,519237
"Odúbel Herrera","PHI","CF",1301.1,,,,,5,-2,7,,10,0.42169100046157837,,5.240970134735107,-1.8930189609527588,3.7696409821510315,4.013460702899741,,5,5,4.880761508226651,"Odubel Herrera",11476,546318
"Jake Lamb","ARI","3B",1186.1,,,,-1,,-1,-3,,-5,,-1.3612699508666992,-7.287129878997803,-3.179760903120041,-11.828169822692871,-12.810259420894882,,4,3,4.707508865273795,"Jake Lamb",13329,571875
"Marcus Semien","OAK","SS",1385.1,,,,1,,0,0,,1,,0.13754700124263763,-2.7634201049804688,-3.527598887681961,-6.153472915291786,-5.49908463869776,,-6,-4,4.348099747552585,"Marcus Semien",12533,543760
"Ketel Marte","SEA","SS",1032.2,,,,0,,-1,-1,,-2,,0.7040910124778748,-2.3405699729919434,-6.477423787117004,-8.113899290561676,-11.540992485625404,,-3,-1,4.168938170622759,"Ketel Marte",13613,606466
"Jason Heyward","CHC","RF",1029.2,,,,,-2,1,13,,12,-0.6570309996604919,,12.348400115966797,0.349373996257782,12.040668547153473,17.50790592604862,,11,9,3.760862200222335,"Jason Heyward",4940,518792
"Elvis Andrus","TEX","SS",1294,,,,0,,-1,-10,,-11,,0.6910529732704163,-11.905099868774414,-0.0976485013961792,-11.31164687871933,-10.260175006326813,,-6,-4,3.6876926259493743,"Elvis Andrus",8709,462101
"Rougned Odor","TEX","2B",1271,,,,3,,1,-11,,-7,,3.9550700187683105,-2.603749990463257,-6.75472629070282,-5.4034104347229,-5.370013184851309,,0,0,2.9004076818843325,"Rougned Odor",12282,596059
"Didi Gregorius","NYY","SS",1309.1,,,,-2,,-2,-4,,-8,,-1.477180004119873,-1.0014400482177734,0.38899530470371246,-2.0896210074424744,-2.56924351518685,,-8,-7,2.541336568642052,"Didi Gregorius",6012,544369
"Alex Gordon","KCR","LF",1100.1,,,,,1,1,0,,2,-0.32510098814964294,,1.7372299432754517,0.07639899849891663,1.488528996706009,2.2581067693695065,,3,5,2.3379144345652385,"Alex Gordon",5209,460086
"Logan Forsythe","TBR","2B",1028.1,,,,0,,0,2,,2,,-0.2961159944534302,-0.8158749938011169,-1.5333459973335266,-2.6453360319137573,-5.371814854042505,,0,-1,2.0924772992537255,"Logan Forsythe",7185,523253
"Adam Jones","BAL","CF",1300,,,,,0,0,-7,,-7,-1.0022200345993042,,-5.054019927978516,0.964233011007309,-5.092009902000427,-5.64050056192798,,4,3,2.0842944886389656,"Adam Jones",6368,430945
"Jason Kipnis","CLE","2B",1309.1,,,,-2,,0,2,,0,,1.3494800329208374,7.227670192718506,-0.3957580327987671,8.181390166282654,7.289891926646555,,-1,1,2.03072567007641,"Jason Kipnis",9776,543401
"Anthony Rendon","WSN","3B",1345,,,,1,,0,12,,13,,0.6294249892234802,3.009079933166504,4.353139221668243,7.99164479970932,9.337479147807995,,1,1,1.968236934251211,"Anthony Rendon",12861,543685
"Jacoby Ellsbury","NYY","CF",1217.1,,,,,-1,1,7,,7,-2.494040012359619,,1.2442699670791626,-0.040562987327575684,-1.2903300523757935,-1.4737659885037329,,4,2,1.6461100335483911,"Jacoby Ellsbury",4727,453056
"Starling Marte","PIT","LF",966.2,,,,,9,4,4,,17,4.533699989318848,,0.50587397813797,0.08033250272274017,5.119906008243561,7.284167511910782,,-2,4,1.4847898493961207,"Starling Marte",9241,516782
"Brett Gardner","NYY","LF",1219,,,,,-1,3,8,,10,-0.08618509769439697,,4.55748987197876,0.7016405798494816,5.172944903373718,5.839663351121817,,3,4,1.3144442186249394,"Brett Gardner",9927,458731
"Joc Pederson","LAD","CF",1032,,,,,-2,-1,5,,2,-3.539669990539551,,4.542389869689941,0.5899849832057953,1.5927000045776367,0.25939400990804007,,1,1,0.8480392041792388,"Joc Pederson",11899,592626
"Gregory Polanco","PIT","RF",906.2,,,,,3,-3,3,,3,4.940159797668457,,2.0939700603485107,-1.4515330344438553,5.58259779214859,8.125348907245808,,5,6,0.7099212313835022,"Gregory Polanco",12907,570256
"Evan Longoria","TBR","3B",1316,,,,0,,0,-6,,-4,,-0.7094159722328186,-2.2946999073028564,3.1307950019836426,0.12668204307556152,0.33185840215323115,,-1,-1,0.64778609275814,"Evan Longoria",9368,446334
"Mike Trout","LAA","CF",1260.1,,,,,0,2,4,,6,-0.8001279830932617,,4.198959827423096,-0.09447299689054489,3.3043618202209473,3.6102019781100325,,-3,1,0.11305174087565062,"Mike Trout",10155,545361
"Cheslor Cuthbert","KCR","3B",1096.1,,,,0,,1,-9,,-9,,-0.787339985370636,-5.568389892578125,-0.7462939321994781,-7.102020084857941,-7.816729685921214,,-2,-2,0.09614306986783405,"Cheslor Cuthbert",10473,596144
"Nick Castellanos","DET","3B",898,,,,0,,0,-4,,-4,,-0.703881025314331,-4.13415002822876,2.5921850949525833,-2.2458510398864746,-3.321883655664452,,-2,-1,-0.09480801918723092,"Nick Castellanos",11737,592206
"Adam Duvall","CIN","LF",1173.1,,,,,1,0,16,,17,2.630189895629883,,7.647409915924072,-2.064122974872589,8.213479995727539,9.758308463872865,,2,3,-0.2053260856550967,"Adam Duvall",10950,594807
"Jose Altuve","HOU","2B",1307,,,,1,,0,-1,,0,,-2.0152199268341064,-3.454279899597168,1.3107169568538666,-4.158789873123169,-5.6731370699603705,,-3,-2,-0.3383204766326786,"Jose Altuve",5417,514888
"Steven Souza Jr.","TBR","RF",947.2,,,,,-2,-1,6,,3,-0.9853990077972412,,0.4759570062160492,0.451897993683815,-0.05754297971725464,0.022110737658835644,,5,4,-0.9495692855532538,"Steven Souza Jr.",5667,519306
"Christian Yelich","MIA","LF",1061,,,,,1,-1,2,,2,2.5481600761413574,,2.4158499240875244,0.4564089924097061,5.420420169830322,6.420496757015838,,3,2,-0.9635948231404745,"Christian Yelich",11477,592885
"Dexter Fowler","CHC","CF",1027.1,,,,,0,0,0,,0,-0.2987090051174164,,1.3452399969100952,-0.8079229891300201,0.2386070191860199,-0.014501776161464641,,-2,-1,-1.0821188672528912,"Dexter Fowler",4062,451594
"Josh Donaldson","TOR","3B",1188,,,,-1,,-4,7,,-1,,-0.4408699870109558,4.940070152282715,-1.8294101357460022,2.6697900891304016,3.63346925896147,,-4,-3,-1.2416103067891076,"Josh Donaldson",5038,518626
"Martín Prado","MIA","3B",1264.2,,,,0,,1,2,,2,,0.8627989888191223,2.5156800746917725,3.4123969078063965,6.790869057178497,7.487345700798218,,-4,-3,-1.347028027943339,"Martin Prado",3312,445988
"Marcell Ozuna","MIA","CF",1069,,,,,1,-2,-16,,-17,0.6821330189704895,,-6.105810165405273,-0.20468199253082275,-5.628367125988007,-6.085580942497714,,-4,-2,-2.0541972234209265,"Marcell Ozuna",10324,542303
"Randal Grichuk","STL","CF",949.1,,,,,3,3,1,,7,2.801029920578003,,-3.2651801109313965,0.9226199984550476,0.45846986770629883,0.12886381223907506,,-3,-2,-2.065094776083625,"Randal Grichuk",10243,545341
"Aledmys Díaz","STL","SS",910,,,,1,,0,-11,,-10,,-0.5405009984970093,-5.5212202072143555,-2.9392659962177277,-9.000991225242615,-12.095873600067797,,-11,-8,-2.2224575186272535,"Aledmys Diaz",15937,649557
"Ben Zobrist","CHC","2B",976.1,,,,-2,,-2,-1,,-5,,-1.6958999633789062,-2.0422799587249756,2.5177730321884155,-1.2203989624977112,-1.8627745155119015,,-5,-3,-2.239912381190645,"Ben Zobrist",7435,450314
"J.T. Realmuto","MIA","C",1113,-5,-12,1,,,3,,,-13,,,,,,,-15.0600004196167,,3,-2.341712457213351,"J.T. Realmuto",11739,592663
"Maikel Franco","PHI","3B",1291.1,,,,-1,,-2,-8,,-10,,-0.9936299920082092,1.4574700593948364,2.0525429993867874,2.51638001203537,2.8411996265241606,,-5,-6,-2.3584729730666703,"Maikel Franco",12179,596748
"B.J. Upton","- - -","LF",912.2,,,,,2,4,3,,9,3.4985198974609375,,1.8918830752372742,-0.6083099842071533,4.782099723815918,7.653034559732934,,-1,0,-2.5267138767904282,"B.J. Upton",5015,425834
"Adonis García","ATL","3B",1084.1,,,,-1,,1,-10,,-11,,-0.20397600531578064,0.605476975440979,-3.3344170451164246,-2.9329160153865814,-4.417124069710769,,-5,-4,-2.6017874087449915,"Adonis Garcia",13777,611177
"Dustin Pedroia","BOS","2B",1292.2,,,,1,,3,4,,8,,1.190690040588379,4.965620040893555,2.7233849465847015,8.879700183868408,9.407111123311434,,-6,-4,-2.6221644713220793,"Dustin Pedroia",8370,456030
"Scooter Gennett","MIL","2B",1062,,,,-2,,-2,-4,,-8,,-1.410979986190796,-2.85302996635437,-4.2217177748680115,-8.485729932785034,-14.040205844332663,,-6,-6,-2.7839861098779357,"Scooter Gennett",10339,571697
"Zack Cozart","CIN","SS",966.2,,,,-2,,0,11,,9,,-2.356640100479126,5.326330184936523,1.9736970663070679,4.943390130996704,8.116849575167388,,-12,-10,-2.912829393474391,"Zack Cozart",2616,446359
"Freddie Freeman","ATL","1B",1411.2,,,,0,,2,4,,7,,0.5753710269927979,2.585099935531616,1.8862850293517113,5.046751260757446,4.967389739792923,,13,11,-3.076942258481468,"Freddie Freeman",5361,518692
"Xander Bogaerts","BOS","SS",1378.2,,,,-1,,2,-11,,-10,,-0.44223400950431824,-3.6790099143981934,1.7668100595474243,-2.354443997144699,-2.2203628691808457,,-16,-13,-3.084409729082048,"Xander Bogaerts",12161,593428
"Corey Seager","LAD","SS",1345,,,,-3,,-2,-2,,-7,,-1.5999300479888916,8.471750259399414,-0.39890503883361816,6.472920179367065,6.637004334875877,,-16,-13,-3.2217283701027117,"Corey Seager",13624,608369
"Curtis Granderson","NYM","RF",905,,,,,-3,1,4,,2,-0.011223100125789642,,0.1901790052652359,1.5657359957695007,1.7446969524025917,2.4417646962856447,,1,2,-3.223672829009038,"Curtis Granderson",4747,434158
"Neil Walker","NYM","2B",961.2,,,,-1,,-1,-2,,-4,,1.7568800449371338,4.365699768066406,1.5612909495830536,7.683870077133179,9.721670527263282,,-7,-5,-3.2242200624946538,"Neil Walker",7539,435522
"George Springer","HOU","RF",1308,,,,,3,5,-3,,5,5.167600154876709,,1.2592099905014038,1.0991020202636719,7.525910139083862,8.648403581732603,,2,4,-3.4690428932744943,"George Springer",12856,543807
"Salvador Perez","KCR","C",1105.2,-8,1,6,,,3,,,3,,,,,,,-19.81999969482422,,7,-3.527007580634109,"Salvador Perez",7304,521692
"Charlie Blackmon","COL","CF",1183,,,,,-5,0,4,,-1,-5.740489959716797,,1.4702099561691284,0.34154561161994934,-3.928739905357361,-3.905154078364675,,-2,-3,-3.5276252856830523,"Charlie Blackmon",7859,453568
"Jonathan Villar","MIL","SS",915.2,,,,-1,,0,-3,,-4,,-1.601889967918396,-4.783989906311035,-5.575496372999623,-11.961389899253845,-19.684678522611826,,-13,-11,-3.5674310983850726,"Jonathan Villar",10071,542340
"Ryan Zimmerman","WSN","1B",969,,,,0,,1,4,,3,,0.11206699907779694,-2.9387800693511963,1.397775024175644,-1.428933009505272,-1.554888204395116,,7,5,-3.7557125969859095,"Ryan Zimmerman",4220,475582
"Alexei Ramirez","- - -","SS",1059.2,,,,1,,1,-16,,-14,,0.5540980100631714,-10.446899890899658,-0.5862453505396843,-10.47905170917511,-12.382665080459494,,-14,-9,-3.797391537626293,"Alexei Ramirez",5133,493351
"Chase Utley","LAD","2B",1064.1,,,,-3,,0,-6,,-9,,-2.3183999061584473,2.025470018386841,3.345836877822876,3.052910327911377,3.608564569426917,,-7,-8,-3.8409687216050585,"Chase Utley",1679,400284
"Giancarlo Stanton","MIA","RF",919.1,,,,,1,-4,6,,3,-2.1044299602508545,,2.791680097579956,0.38450902700424194,1.0717599391937256,1.488555471102397,,1,1,-4.2608297118031135,"Giancarlo Stanton",4949,519317
"Carlos Correa","HOU","SS",1355.2,,,,3,,-2,5,,6,,-1.2449300289154053,1.048550009727478,-1.4015956297516823,-1.59797403216362,-2.0474811685190613,,-18,-14,-4.610614150277265,"Carlos Correa",14162,621043
"Carlos González","COL","RF",1261,,,,,2,0,1,,3,3.2897698879241943,,1.7148799896240234,1.0215561054646969,6.026199817657471,6.401300045810077,,-2,2,-4.945748083566617,"Carlos Gonzalez",7287,471865
"Wil Myers","SDP","1B",1294,,,,0,,1,6,,8,,-0.7438799738883972,4.885859966278076,2.340222954750061,6.482199966907501,7.5084383793837794,,9,7,-5.07463949577423,"Wil Myers",10047,571976
"Kole Calhoun","LAA","RF",1316.1,,,,,4,3,-6,,1,3.595020055770874,,-0.5365719795227051,-0.20562213566154242,2.8528260588645935,2.2045437537255834,,0,2,-5.11185936950944,"Kole Calhoun",11200,594777
"Stephen Piscotty","STL","RF",1220.1,,,,,-5,-3,10,,2,-7.225009918212891,,2.4237399101257324,0.6798660159111023,-4.121399879455566,-3.735416086048496,,5,1,-5.501333252388125,"Stephen Piscotty",13367,572039
"Mitch Moreland","TEX","1B",1080.2,,,,-1,,3,8,,10,,-0.5009509921073914,3.4225199222564697,1.8889150619506836,4.810488998889923,6.964260266355951,,5,3,-6.180001263653006,"Mitch Moreland",3086,519048
"Miguel Cabrera","DET","1B",1262,,,,0,,1,-4,,-3,,0.931427001953125,-3.4356400966644287,4.612430676817894,2.1082170009613037,1.6768082716880945,,6,6,-6.666418295164156,"Miguel Cabrera",1744,408234
"Ángel Pagán","SFG","LF",1047,,,,,-1,-2,4,,1,-1.044010043144226,,-1.6389700174331665,-0.3992990255355835,-3.0822800397872925,-3.932295616838958,,-1,-4,-6.751607068104836,"Angel Pagan",2918,434636
"Jayson Werth","WSN","LF",1140,,,,,1,1,-9,,-7,-0.012730100192129612,,-3.676759958267212,1.473140001296997,-2.2163500571623445,-2.8931929897901845,,-5,-4,-6.813310140529419,"Jayson Werth",1327,150029
"Yunel Escobar","LAA","3B",1086.2,,,,-1,,1,-13,,-14,,0.5589230060577393,0.7150890231132507,-5.226795136928558,-3.952787160873413,-5.572374902882622,,-11,-7,-6.816594055259756,"Yunel Escobar",4191,488862
"Mark Reynolds","COL","1B",907,,,,1,,0,0,,2,,0.2494630068540573,0.11952999979257584,-1.894820898771286,-1.5258270055055618,-2.2375440795202644,,2,2,-6.902091553001826,"Mark Reynolds",7619,448602
"Stephen Vogt","OAK","C",921.1,-9,3,-2,,,-2,,,-10,,,,,,,-14.34000015258789,,-1,-7.512083742251692,"Stephen Vogt",5000,519390
"Chris Carter","MIL","1B",1338,,,,0,,-3,-1,,-5,,-0.24013200402259827,-2.933459997177124,-1.191769003868103,-4.365361839532852,-4.982680869319174,,6,5,-7.5860617701431226,"Chris Carter",9911,474892
"Yonder Alonso","OAK","1B",1136.1,,,,0,,1,-5,,-4,,0.49720698595046997,-1.9128400087356567,1.6795306280255318,0.26390498876571655,0.24276704720163977,,3,1,-7.854943340849643,"Yonder Alonso",2530,475174
"Bryce Harper","WSN","RF",1245.2,,,,,2,-1,-4,,-3,7.214640140533447,,-3.6607000827789307,1.1533760130405426,4.707310199737549,5.857800250293828,,-4,-2,-8.433147738502678,"Bryce Harper",11579,547180
"Daniel Murphy","WSN","2B",1016.1,,,,1,,0,-13,,-12,,0.17699399590492249,-4.503970146179199,-0.09923340380191803,-4.426215976476669,-6.118846286074057,,-14,-11,-8.801095757649389,"Daniel Murphy",4316,502517
"Justin Upton","DET","LF",1258,,,,,-4,3,0,,-1,-6.609930038452148,,6.095240116119385,-0.08106190711259842,-0.5957598686218262,-0.20768508090312832,,-4,-6,-9.030059738271625,"Justin Upton",5222,457708
"Ryan Braun","MIL","LF",1101.2,,,,,4,0,1,,5,2.606260061264038,,-5.304629802703857,0.49851900339126587,-2.199849843978882,-1.9718075252273706,,-9,-7,-9.451047874563208,"Ryan Braun",3410,460075
"Hanley Ramirez","BOS","1B",1145,,,,0,,-2,-5,,-7,,0.07533290237188339,-1.0878000259399414,0.36437900364398956,-0.6480830684304237,-0.8960911793172613,,1,0,-9.521532435669247,"Hanley Ramirez",8001,434670
"Brandon Phillips","CIN","2B",1177,,,,0,,0,-15,,-15,,-2.6040899753570557,3.4700698852539062,-2.1975300908088684,-1.3315399885177612,-0.9800912539949531,,-16,-11,-9.679330912024948,"Brandon Phillips",791,408252
"Jay Bruce","- - -","RF",1189.2,,,,,-7,1,-1,,-7,-7.1923301219940186,,-6.620230197906494,0.0631759911775589,-13.749389886856079,-14.370045262130546,,0,-3,-9.749696885065893,"Jay Bruce",9892,457803
"Anthony Rizzo","CHC","1B",1337,,,,0,,0,11,,13,,1.1773600578308105,-0.13996900618076324,2.4345789700746536,3.4719700813293457,3.2667131212005316,,3,3,-9.88843731342405,"Anthony Rizzo",3473,519203
"Denard Span","SFG","CF",1191.1,,,,,-3,0,-1,,-4,-4.470640182495117,,-4.591599941253662,0.9553569853305817,-8.106880187988281,-9.96336071858764,,-3,-10,-10.902982614849122,"Denard Span",8347,452655
