Name,Team,PA,BB%,K%,BB/K,AVG,OBP,SLG,OPS,ISO,Spd,BABIP,UBR,wGDP,XBR,wSB,wRC,wRAA,wOBA,wRC+,NameASCII,PlayerId,MLBAMID
"Mike Trout","LAA",681,0.170337738,0.201174743,0.846715328,0.315118397,0.440528634,0.550091074,0.990619708,0.234972677,6.55558088946819,0.37113402,3.5,3.5,2.4819846153259277,2.633749346714467,136.45584635837517,56.230988648073286,0.4181868717274858,170.13343017811232,"Mike Trout",10155,545361
"David Ortiz","BOS",626,0.127795527,0.137380191,0.930232558,0.314711359,0.400958466,0.620111731,1.021070197,0.305400372,2.243356688513388,0.311904761,-7.399999618530273,-2.5,-8.891357421875,0.06566994194872677,125.9421490444428,52.19653828578057,0.4191683159132051,162.93850990118,"David Ortiz",745,120074
"Joey Votto","CIN",677,0.159527326,0.177252584,0.9,0.325539568,0.434268833,0.550359712,0.984628545,0.224820144,3.94032295967869,0.36626506,-3.5000000447034836,-0.20000000298023224,-3.039232015609741,0.7100896476767957,132.85911664781065,53.105476897628016,0.4131831895008548,157.6422393847254,"Joey Votto",4314,458015
"Josh Donaldson","TOR",700,0.155714285,0.17,0.915966386,0.284228769,0.404011461,0.549393414,0.953404875,0.265164645,5.089560152281848,0.299528301,-0.09999999403953552,-0.4000000059604645,-2.123055934906006,0.5370155558921397,131.44322420790047,48.980081187032155,0.40291753902256144,156.60701741026318,"Josh Donaldson",5038,518626
"Daniel Murphy","WSN",582,0.060137457,0.097938144,0.614035087,0.346516007,0.390034364,0.595103578,0.985137942,0.248587571,4.426444482561013,0.347921225,1.3999998569488525,2.299999952316284,0.02507849410176277,-0.5433304952457547,111.92897871656085,43.36676551921035,0.40842167501683,154.46983146981324,"Daniel Murphy",4316,502517
"Miguel Cabrera","DET",679,0.110456553,0.170839469,0.646551724,0.315966386,0.393225331,0.56302521,0.956250541,0.247058824,1.26785714,0.336322869,-6.199999809265137,-3,-6.213321685791016,-0.40837631979957223,125.03043265969416,45.04118392945191,0.39850996452641774,153.07971419330443,"Miguel Cabrera",1744,408234
"Freddie Freeman","ATL",693,0.128427128,0.246753246,0.520467836,0.30220713,0.399711399,0.568760611,0.96847201,0.266553481,4.782854500944794,0.370179948,-1.5,2,-0.8573111891746521,0.3953550271689892,129.3242901511971,47.685778560537486,0.40151066532841434,152.03007753144163,"Freddie Freeman",5361,518692
"Jose Altuve","HOU",717,0.083682008,0.097629009,0.857142857,0.3375,0.396358543,0.53125,0.927608543,0.19375,5.75796212291033,0.347197106,-0.9000000208616257,-0.20000000298023224,1.3973428010940552,1.4516748117748648,127.37780549623069,42.9119861448556,0.3906506096485838,151.9416936262607,"Jose Altuve",5417,514888
"Kris Bryant","CHC",699,0.107296137,0.220314735,0.487012987,0.291873963,0.384835479,0.55389718,0.938732659,0.262023217,4.485505117207272,0.331719128,3,5,3.5847320556640625,-0.8682535581756383,127.44512425035369,45.09978571951519,0.3963114254241031,148.3360127592453,"Kris Bryant",15429,592178
"Nelson Cruz","SEA",667,0.092953523,0.238380809,0.389937106,0.286926994,0.359820089,0.555178268,0.914998357,0.268251274,2.7633063163200493,0.319796954,-3.0999998077750206,-0.10000000149011612,-0.2566503584384918,0.032012552954256535,114.39572524824982,35.820130398365315,0.38320235498362076,147.69382674918964,"Nelson Cruz",2434,443558
"Anthony Rizzo","CHC",676,0.109467455,0.159763313,0.685185185,0.291595197,0.384615384,0.543739279,0.928354663,0.252144082,3.247206016001273,0.30941704,-2.5,1.600000023841858,0.23670880496501923,-1.836840010015294,120.3075146264261,40.671679366273274,0.39103338720198877,144.79975053977986,"Anthony Rizzo",3473,519203
"J.D. Martinez","DET",517,0.094777562,0.247582205,0.3828125,0.306521739,0.373307543,0.534782608,0.908090151,0.228260869,2.6639761160934903,0.377777777,-1.8999999165534973,-0.699999988079071,-0.7198629379272461,-0.9156482731923461,88.8678229653179,27.96290161990517,0.38366712054002633,142.87873279487243,"J.D. Martinez",6184,502110
"Robinson Canó","SEA",715,0.065734265,0.139860139,0.47,0.297709923,0.349650349,0.532824427,0.882474776,0.235114504,2.244137730567542,0.299424184,-0.7000000476837158,-0.5,-3.4356634616851807,-0.7866943832486868,114.92628896606739,30.696078594751924,0.3701482168181445,138.7221619711541,"Robinson Cano",3269,429664
"Edwin Encarnación","TOR",702,0.123931623,0.196581196,0.630434782,0.262895174,0.35663338,0.529118136,0.885751516,0.266222962,2.22207731784348,0.27039627,-1.1000001430511475,-1.2000000476837158,-1.8494266271591187,0.016305771423503757,114.60793274346541,31.909180742537483,0.3732059171001686,136.187231092664,"Edwin Encarnacion",2151,429665
"Corey Seager","LAD",687,0.07860262,0.193595342,0.406015037,0.307814992,0.365356622,0.511961722,0.877318344,0.20414673,4.064336143243596,0.355319148,2.5000001192092896,0.8999999761581421,3.115935802459717,-1.021864408859983,111.55994939481707,30.62826474433632,0.37214909734264495,136.1396119918878,"Corey Seager",13624,608369
"Matt Carpenter","STL",566,0.14310954,0.19081272,0.75,0.270613107,0.380106571,0.505285412,0.885391983,0.234672305,3.96082791033167,0.307471264,-2,0.8999999761581421,0.4077482521533966,-1.9642812663223594,93.29540168941972,26.618060332546204,0.3751130621993991,135.99508669498883,"Matt Carpenter",8090,572761
"Brandon Belt","SFG",655,0.158778625,0.225954198,0.702702702,0.274907749,0.393893129,0.474169741,0.86806287,0.199261992,3.736320491756978,0.346456692,-3.200000047683716,2.299999952316284,-0.0936158299446106,-2.060765781439841,107.22360434898471,30.061663379457944,0.3737403532510163,135.98322831318214,"Brandon Belt",10264,474832
"Yoenis Cespedes","NYM",543,0.093922651,0.198895027,0.472222222,0.279749478,0.35359116,0.530271398,0.883862558,0.25052192,2.935183010646293,0.297687861,0.4000000059604645,-0.800000011920929,-0.20139874517917633,-0.09469751105643809,86.8036456010978,22.835807514909966,0.36908577647164603,135.7382206832716,"Yoenis Cespedes",13110,493316
"Mookie Betts","BOS",730,0.067123287,0.109589041,0.6125,0.31845238,0.363013698,0.53422619,0.897239888,0.21577381,6.363683289313475,0.322183098,6.699999988079071,0.800000011920929,5.7526116371154785,3.143721947912127,122.8663823969785,36.86910467521584,0.3793270856101163,135.55698857109806,"Mookie Betts",13611,605141
"Ryan Braun","MIL",564,0.081560283,0.173758865,0.469387755,0.305283757,0.365248226,0.538160469,0.903408695,0.232876712,4.9582412184707785,0.32642487,0.3999999761581421,-1.7999999523162842,-0.2857750356197357,0.8372062845155597,94.22191040712724,27.780178030313348,0.3778122441863325,134.45563689460073,"Ryan Braun",3410,460075
"Christian Yelich","MIA",659,0.109256449,0.209408194,0.52173913,0.297577854,0.376327769,0.482698961,0.85902673,0.185121107,3.8985195752002375,0.356132075,3.100000023841858,-0.6000000238418579,2.7752346992492676,-0.24730279901996255,104.46598485384244,26.832825924196424,0.3674649968402076,133.79771525616528,"Christian Yelich",11477,592885
"Kyle Seager","SEA",676,0.102071005,0.159763313,0.638888888,0.278056951,0.359467455,0.499162479,0.858629934,0.221105528,3.411852906495188,0.295010845,-0.5,-1.399999976158142,-1.5160887241363525,-0.17771907057613134,104.5266773440494,24.890842083896587,0.36274262412532315,133.63255021123146,"Kyle Seager",9785,572122
