Name,Team,Level,Age,PA,BB%,K%,BB/K,AVG,OBP,SLG,OPS,ISO,Spd,BABIP,wSB,wRC,wRAA,wOBA,wRC+,PlayerId
"Jhostynxon Garcia","BOS","AA",22,138,0.130434782,0.210144927,0.620689655,0.256410256,0.355072463,0.393162393,0.748234856,0.136752137,5.923653846590349,0.310344827,-0.06683456152677536,18.925508450492448,3.1547347416721037,0.3476423573666725,117.89909878514386,"28142"
"Denzer Guzman","LAA","AA",21,386,0.106217616,0.238341968,0.445652173,0.241791044,0.334196891,0.414925373,0.749122264,0.173134329,4.174040450574582,0.29787234,-0.5837025996297598,52.30461007710956,9.979965675440054,0.35626385140913136,126.11641304395695,"28816"
"Carter Jensen","KCR","AA",21,308,0.097402597,0.227272727,0.428571428,0.291970802,0.36038961,0.419708029,0.780097639,0.127737227,6.4103480513896915,0.368159203,0.14783478900790215,44.7216332134145,7.29854078854497,0.36114198201662534,118.06614537044099,"29478"
"Daylen Lile","WSN","AA",22,94,0.031914893,0.138297872,0.23076923,0.318681318,0.340425531,0.505494505,0.845920036,0.186813187,9.010028797957876,0.355263157,0.5434567835181952,15.216311852850591,4.4739007758280405,0.3805382213693984,145.18541817405705,"29995"
"Oscar Colas","LAA","AA",26,372,0.086021505,0.241935483,0.355555555,0.217261904,0.284946236,0.389880952,0.674827188,0.172619048,3.7678203209981262,0.247863247,-0.6707589598372579,40.67135901587302,-0.11819465620225289,0.3196194836849807,101.91487573361556,"30162"
"Nathan Church","STL","AA",24,129,0.062015503,0.077519379,0.8,0.336134453,0.379844961,0.56302521,0.942870171,0.226890757,6.784491579523648,0.326923076,0.8858265755698085,25.015078370975793,9.341120829390823,0.4237137196599975,157.35922882239709,"31357"
"Sal Stewart","CIN","AA",21,329,0.082066869,0.155015197,0.529411764,0.306122448,0.376899696,0.472789115,0.849688811,0.166666667,5.13138599815878,0.341880341,0.7907940270379186,55.14094564311187,19.066313497647453,0.40120374594778274,145.7811194448135,"31505"
"Zach Cole","HOU","AA",24,355,0.118309859,0.363380281,0.325581395,0.267100977,0.363380281,0.504885993,0.868266274,0.237785016,7.259001732376618,0.412121212,-0.3479491397738457,60.09657140723519,16.962812281168027,0.392078990301397,142.14879283459317,"31583"
"Rafael Flores Jr.","NYY","AA",24,370,0.081081081,0.254054054,0.319148936,0.286567164,0.345945945,0.495522388,0.841468333,0.208955224,4.72553462209431,0.35371179,0.1602261746302247,59.789925054714345,17.50596656005111,0.38016414610115257,145.50152567592792,"31991"
"Kyle Karros","COL","AA",22,234,0.136752136,0.192307692,0.711111111,0.294416243,0.39914163,0.461928934,0.861070564,0.167512691,7.094027406137557,0.362416107,0.6055660732090473,40.10034761582552,13.358600892173634,0.39316408948980885,148.8835450097395,"33252"
"Bryce Eldridge","SFG","AA",20,140,0.092857142,0.278571428,0.333333333,0.28,0.35,0.512,0.862,0.232,1.0637790797689628,0.35,-0.7850546082481742,23.302875781512437,7.303540134883101,0.3866207784028362,147.11078814097988,"33390"
"CJ Kayfus","CLE","AA",23,80,0.1375,0.175,0.785714285,0.363636363,0.475,0.59090909,1.06590909,0.227272727,6.161060240048758,0.450980392,-0.3383231936022639,18.827815271296128,9.685337758936507,0.47825381234288217,209.831698057526,"33704"
"Christian Moore","LAA","AA",22,146,0.143835616,0.273972602,0.525,0.233870967,0.342465753,0.322580645,0.665046398,0.088709678,6.15377607790887,0.333333333,-0.6262711426243186,16.608653786212788,0.5998504633015262,0.32581676359045997,106.2659156600001,"34979"
"Jac Caglianone","KCR","AA",22,175,0.108571428,0.211428571,0.513513513,0.322368421,0.394285714,0.552631578,0.946917292,0.230263157,3.5288790028895316,0.366972477,-0.4841334791854024,33.8928804844544,12.629759788505805,0.4234032278088318,157.99484791740343,"35041"
"Marcus Smith","TEX","AA",24,162,0.098765432,0.438271604,0.225352112,0.139860139,0.229813664,0.251748251,0.481561915,0.111888112,6.513147518298099,0.231884057,0.3307084869593382,7.373313014292328,-12.310261572814376,0.23310161747547412,35.77455773414871,"sa1169620"
"Cody Milligan","ATL","AA",26,225,0.151111111,0.293333333,0.515151515,0.185792349,0.322869955,0.25136612,0.574236075,0.065573771,4.775439826462559,0.273504273,0.14419826865196228,20.439818707224234,-4.231282304111615,0.29373435803058434,82.9241765828019,"sa1169818"
"Matt O'Neill","NYM","AA",27,102,0.156862745,0.25490196,0.615384615,0.25,0.372549019,0.369047619,0.741596638,0.119047619,3.266960681337829,0.333333333,-0.37337175011634827,14.242059877108897,2.585401048850383,0.3509495568041708,126.14473474662249,"sa1170279"
"Dylan Shockley","ATL","AA",28,87,0.126436781,0.390804597,0.323529411,0.157894736,0.264367816,0.184210526,0.448578342,0.02631579,0.3330745275,0.285714285,-0.2295306036248803,4.158997334581729,-5.380495056468133,0.23347508222207256,43.63711556994359,"sa1170874"
"Freuddy Batista","SEA","AA",25,58,0.017241379,0.293103448,0.058823529,0.267857142,0.293103448,0.392857142,0.68596059,0.125,1.60119047125,0.368421052,-0.10771660879254341,6.336616374995873,-0.7105893413756637,0.314968839801591,102.00935990332106,"sa3002866"
"Eliezer Alfonzo","DET","AA",25,217,0.073732718,0.129032258,0.571428571,0.251282051,0.308411214,0.333333333,0.641744547,0.082051282,1.37332589,0.285714285,-0.5958254607394338,21.546114311181437,-3.2528559410940296,0.297302310735407,88.77562776970362,"sa3003262"
"Luis Mieses","TEX","AA",25,428,0.072429906,0.19859813,0.364705882,0.233502538,0.289719626,0.388324873,0.678044499,0.154822335,2.7974471377602357,0.262626262,-1.4785031266510487,45.48014565709108,-6.523372387857503,0.31112838796486064,85.81383449338128,"sa3003274"
"Francisco Acuna","SDP","AA",25,477,0.113207547,0.222222222,0.509433962,0.25061425,0.35021097,0.356265356,0.706476326,0.105651106,5.313192658219004,0.317567567,0.36791739892214537,59.92276963187297,1.9655777920587831,0.33599799379989914,112.0395555881338,"sa3003291"
"Je'Von Ward","TOR","AA",25,198,0.095959595,0.303030303,0.316666666,0.230337078,0.303030303,0.393258426,0.696288729,0.162921348,5.629435829340482,0.309734513,0.08595451340079308,23.127441776155667,0.4998099330656092,0.3205959513933972,102.41946862476688,"sa3004969"
"Imanol Vargas","PIT","AA",27,121,0.165289256,0.280991735,0.588235294,0.204081632,0.330578512,0.265306122,0.595884634,0.06122449,0.63965200875,0.287878787,-0.42058267816901207,11.54015628219198,-2.2878409552519443,0.29209194498613844,81.49891900919411,"sa3004972"
"Adam Hall","MIL","AA",26,123,0.105691056,0.243902439,0.433333333,0.245098039,0.35,0.294117647,0.644117647,0.049019608,6.578746626833814,0.342465753,1.810162334702909,13.53110521923141,0.04423666636781302,0.3205678810675939,97.82408913455774,"sa3005077"
"Tyler Dearden","MIN","AA",26,134,0.089552238,0.179104477,0.5,0.277310924,0.350746268,0.37815126,0.728897528,0.100840336,4.603624642750181,0.329787234,0.04094464331865311,17.51163990747632,1.2301646317213895,0.3424967732002486,103.51949627302955,"sa3005103"
"Keyber Rodriguez","TEX","AA",24,481,0.076923076,0.189189189,0.406593406,0.251152073,0.310416666,0.315668202,0.626084868,0.064516129,5.058896440970901,0.308357348,-0.45373745542019606,44.908031980017945,-13.535174047132207,0.2945615262666008,75.18935558246805,"sa3005488"
"Jesus Valdez","ARI","AA",27,77,0.064935064,0.233766233,0.277777777,0.283582089,0.363636363,0.47761194,0.841248303,0.194029851,3.2785613145875985,0.340425531,-1.0411798609420657,12.611439923391577,3.2556668171741916,0.38501305703992966,118.2432048136589,"sa3005492"
"Julio Carreras","COL","AA",25,126,0.095238095,0.301587301,0.315789473,0.220183486,0.308943089,0.376146788,0.685089877,0.155963302,7.834190989927328,0.308823529,1.261197310872376,14.552031035562166,0.1526289535957666,0.3188497651883257,99.92262778062279,"sa3005598"
"Darlin Moquete","STL","AA",25,290,0.075862068,0.227586206,0.333333333,0.245210727,0.314878892,0.356321839,0.671200731,0.111111112,6.107518319971059,0.305263157,-0.04861765168607235,31.53250996023798,-3.7035186216196996,0.3143019417507781,87.19246168362602,"sa3005617"
"Ronaiker Palma","COL","AA",25,82,0.048780487,0.146341463,0.333333333,0.179487179,0.219512195,0.23076923,0.450281425,0.051282051,3.7091588796127524,0.2,0.013074368238449097,2.958495471700626,-6.412543978467983,0.21323273821574887,30.338377850404214,"sa3005624"
"Dalvy Rosario","MIA","AA",24,134,0.082089552,0.320895522,0.255813953,0.191666666,0.257575757,0.291666666,0.549242423,0.1,5.1906415033866535,0.266666666,0.12310593202710152,9.565288660394001,-5.12772260857935,0.26648704662467493,64.07325617559674,"sa3005712"
"Brandon Valenzuela","SDP","AA",24,374,0.106951871,0.221925133,0.48192771,0.228658536,0.312834224,0.387195121,0.700029345,0.158536585,4.2050131672018605,0.265822784,-0.4605503436177969,43.80263526825821,-1.639691247654801,0.32507395680575446,105.03387142294777,"sa3005729"
"Junior Perez","OAK","AA",23,405,0.14074074,0.286419753,0.49137931,0.20058997,0.31840796,0.398230088,0.716638048,0.197640118,7.332679557013966,0.254716981,1.077206252142787,50.04949291332861,0.8405564455618539,0.3333709819696436,100.68831827488276,"sa3005744"
"Diego Hernandez","KCR","AA",24,115,0.034782608,0.295652173,0.117647058,0.220183486,0.24778761,0.311926605,0.559714215,0.091743119,5.922649968181487,0.31081081,-1.076494136825204,7.503460783968529,-6.469447101940552,0.25844771777634074,52.20738077368827,"sa3005759"
"Viandel Pena","WSN","AA",24,173,0.075144508,0.265895953,0.282608695,0.201257861,0.261627906,0.371069182,0.632697088,0.169811321,7.151035447747924,0.242990654,0.02710777521133423,16.315379593915406,-3.4552280265622706,0.290676006050997,85.980997928235,"sa3005775"
"Yoyner Fajardo","SEA","AA",26,165,0.078787878,0.193939393,0.40625,0.248322147,0.312883435,0.302013422,0.614896857,0.053691275,5.271349407100142,0.316239316,-0.7440118687227368,15.414333010447319,-4.633752217161363,0.2946338507295386,88.9683466755493,"sa3005938"
"Pablo Aliendo","CHC","AA",24,390,0.061538461,0.348717948,0.176470588,0.203966005,0.269230769,0.354107648,0.623338417,0.150141643,2.152826853471181,0.283653846,-2.008822163566947,36.54186017624737,-6.221381576734771,0.29772947552876594,88.71845774694945,"sa3006220"
"Jose Cordova","COL","AA",25,330,0.136363636,0.196969696,0.692307692,0.242753623,0.35582822,0.365942028,0.721770248,0.123188405,4.841859415476143,0.296116504,-0.10987094137817621,43.667063622266774,5.954343883783348,0.3412359850538289,114.67146480780461,"sa3006548"
"Bladimir Restituyo","MIL","AA",23,351,0.028490028,0.21082621,0.135135135,0.197530864,0.227405247,0.287037037,0.514442284,0.089506173,7.12715493493827,0.236,-0.15014482382684946,19.408651115201256,-19.07826646248267,0.24396290793015726,47.8801723987756,"sa3006621"
"Eduardo Valencia","DET","AA",25,218,0.073394495,0.206422018,0.355555555,0.304123711,0.359447004,0.5,0.859447004,0.195876289,1.27566964,0.338028169,-0.7243368346244097,36.47695798275692,11.56370676157696,0.38778634087830643,148.38972171491335,"sa3006622"
"Orlando Martinez","HOU","AA",27,269,0.104089219,0.171003717,0.608695652,0.270042194,0.348314606,0.375527426,0.723842032,0.105485232,5.056837441207881,0.322751322,-0.7348809726536274,34.729991717832654,2.045537619488804,0.34047236380059176,109.05299443248705,"sa3006664"
"Nick Podkul","CHW","AA",28,92,0.152173913,0.347826086,0.4375,0.157894736,0.304347826,0.171052631,0.475400457,0.013157895,0.9601648275000001,0.272727272,-0.29511077608913183,5.933310659380103,-4.154428420810556,0.25683997247530066,59.40106297207075,"sa3006720"
"Kendall Simmons","LAD","AA",25,120,0.066666666,0.291666666,0.228571428,0.218181818,0.283333333,0.336363636,0.619696969,0.118181818,3.7290147985676367,0.301369863,-0.6597238834947348,10.869364801890432,-3.7110608181886082,0.29098326961199444,77.1971395053957,"sa3006867"
"Devin Mann","SFG","AA",28,68,0.088235294,0.294117647,0.3,0.15,0.23880597,0.283333333,0.522139303,0.133333333,1.4409340587500001,0.184210526,-0.14019422605633736,4.296585209341374,-3.474520676164302,0.24928272037363763,56.627595906114635,"sa3006869"
"Kristian Robinson","ARI","AA",24,334,0.13772455,0.302395209,0.455445544,0.25,0.359281437,0.435714285,0.794995722,0.185714285,7.532536201175204,0.343023255,0.5634695552289486,49.85850683252282,9.276322189969493,0.36637845823356696,106.29266731069143,"sa3006884"
"Luis Verdugo","PHI","AA",24,170,0.105882352,0.276470588,0.382978723,0.176870748,0.272189349,0.292517006,0.564706355,0.115646258,2.142802070916999,0.232323232,-1.4074612827971578,13.264418168703083,-6.163346545061107,0.2690206871935602,62.84505704341967,"sa3006888"
"Reivaj Garcia","CHC","AA",23,266,0.071428571,0.169172932,0.422222222,0.269709543,0.325757575,0.327800829,0.653558404,0.058091286,4.954551333390448,0.328282828,-0.5687453644350171,27.81885027431493,-1.3478735879754522,0.3129697258481508,98.65459846745132,"sa3006900"
"Carlos De La Cruz","WSN","AA",25,470,0.074468085,0.329787234,0.225806451,0.221445221,0.285106382,0.389277389,0.674383771,0.167832168,6.475168569116298,0.311787072,-0.3079528668895364,50.83921321174734,-2.872842173365422,0.30910937025191937,98.12555319908888,"sa3006903"
"Frainyer Chavez","TEX","AA",26,395,0.116455696,0.217721518,0.53488372,0.254385964,0.345177664,0.333333333,0.678510997,0.078947369,2.9389446069305727,0.322834645,-3.6962543819099665,45.97825597897495,-2.015645020451891,0.3241508336164266,94.16524719383914,"sa3007019"
"P.J. Hilson","PIT","AA",24,74,0.094594594,0.189189189,0.5,0.272727272,0.337837837,0.333333333,0.67117117,0.060606061,4.951826225250739,0.339622641,-1.0560637209564447,8.285291045866067,-0.17150065306657958,0.3141564114673718,96.03577347495859,"sa3007048"
"Ramon Mendoza","STL","AA",24,404,0.148514851,0.198019801,0.75,0.275449101,0.389578163,0.452095808,0.841673971,0.176646707,3.657898337804748,0.319672131,-2.254328742623329,67.7916344147534,18.704201493820634,0.39017154531502546,135.84832769670214,"sa3007513"
"Max Burt","NYY","AA",28,215,0.060465116,0.260465116,0.232142857,0.221052631,0.29245283,0.289473684,0.581926514,0.068421053,6.286319449636007,0.308823529,1.2280197897925973,18.024593810406653,-6.545814504059824,0.2767469222253224,77.36658418459422,"sa3007631"
"Nick Schnell","WSN","AA",25,160,0.05,0.24375,0.205128205,0.288590604,0.31875,0.449664429,0.768414429,0.161073825,8.324235368782086,0.369369369,0.36821400094777346,21.470855186381456,3.1859001616622145,0.3437209136784077,120.92886775257197,"sa3007639"
"Elih Marrero","TEX","AA",28,63,0.047619047,0.285714285,0.166666666,0.233333333,0.269841269,0.3,0.569841269,0.066666667,3.664188194159359,0.333333333,-0.7693687854334712,4.547450247826421,-3.1072732027150747,0.2673543578102475,57.74115128433284,"sa3007822"
"Ezequiel Pagan","LAD","AA",24,306,0.049019607,0.173202614,0.283018867,0.24911032,0.296052631,0.391459074,0.687511705,0.142348754,4.873020471393222,0.284444444,-2.150468720123172,33.49851705428103,-3.6815682769205265,0.31525176508646263,92.76074612348944,"sa3007975"
"Hunter Stovall","TBR","AA",28,235,0.072340425,0.170212765,0.425,0.211267605,0.272340425,0.319248826,0.591589251,0.107981221,3.7414007801775453,0.229411764,-0.7610748242586851,19.764362722167036,-6.003231667450407,0.28429768694208024,76.51751364927017,"sa3008181"
"Korey Holland","LAA","AA",25,160,0.09375,0.3125,0.3,0.194444444,0.26875,0.326388888,0.595138888,0.131944444,2.515259846225759,0.263736263,-0.5206141918897629,13.731010754561856,-3.8128832979436367,0.28669907376170156,80.7624716447068,"sa3008249"
"Jax Biggers","TEX","AA",28,253,0.197628458,0.221343873,0.892857142,0.228855721,0.38095238,0.283582089,0.664534469,0.054726368,5.785566639384228,0.310344827,0.1310645416378975,31.31079527460512,0.5703979256051432,0.3336010111702813,100.2257319104986,"sa3008251"
"Andy Weber","ARI","AA",27,109,0.073394495,0.275229357,0.266666666,0.26,0.321100917,0.4,0.721100917,0.14,5.583201603518202,0.343283582,-0.4776766486465931,13.552472332243964,0.3085857273388354,0.33434152165684133,85.74708884030206,"sa3008282"
"Jaylen Palmer","CHC","AA",24,437,0.121281464,0.350114416,0.346405228,0.239361702,0.340961098,0.332446808,0.673407906,0.093085106,5.732638670224221,0.377880184,0.09932654444128275,51.03503202226104,3.118271391355412,0.330054980120888,109.79362093373875,"sa3008297"
"Omar Martinez","NYY","AA",23,96,0.09375,0.270833333,0.346153846,0.211764705,0.28125,0.376470588,0.657720588,0.164705883,1.60119047125,0.258620689,-0.22197419125586748,9.79159724465935,-1.1793757701721936,0.30089981978138286,93.27937124416803,"sa3008573"
"Antonio Gomez","NYY","AA",23,121,0.099173553,0.338842975,0.292682926,0.140186915,0.225,0.168224299,0.393224299,0.028037384,3.6126536314578597,0.223880597,0.11961155384778976,2.9406862960062305,-10.887310941437693,0.1975709855556488,25.202663994791628,"sa3008746"
"Eduardo Garcia","MIL","AA",22,128,0.109375,0.296875,0.368421052,0.21238938,0.296875,0.265486725,0.562361725,0.053097345,4.104904110145238,0.315789473,-0.5060408264398575,10.199219401556297,-3.8358958404480976,0.2781060393899679,70.14036837415021,"sa3008751"
"Juan Guerrero","COL","AA",23,413,0.07748184,0.152542372,0.507936507,0.259459459,0.313868613,0.321621621,0.635490234,0.062162162,3.7150835193271425,0.300319488,-1.0705537674948573,40.463238097029446,-6.7348020605270875,0.2955508637719038,84.57248372022642,"sa3008759"
"Victor Bericoto","SFG","AA",23,393,0.109414758,0.234096692,0.467391304,0.26744186,0.351145038,0.433139534,0.784284572,0.165697674,3.6675961267314103,0.329218106,-1.2612685151398182,57.656870901170414,12.744450121703785,0.360367814548143,129.81440278875547,"sa3008767"
"Dayan Frias","CLE","AA",23,292,0.147260273,0.27739726,0.530864197,0.22406639,0.347079037,0.352697095,0.699776132,0.128630705,4.459869532685665,0.305732484,-0.3555962722748518,36.61503731086248,3.2449943907498753,0.33201866625100884,113.48678809446653,"sa3008768"
"Elio Prado","PHI","AA",23,90,0.088888888,0.355555555,0.25,0.2,0.277777777,0.275,0.552777777,0.075,3.5718470242572753,0.3125,-0.6443808628246188,6.6850343106482875,-3.6002528907562836,0.26403618587387934,59.561090475261736,"sa3008807"
"Noelberth Romero","BAL","AA",23,131,0.038167938,0.305343511,0.125,0.158333333,0.203125,0.241666666,0.444791666,0.083333333,7.280631627623694,0.215189873,0.5546601163223386,4.305676463112099,-10.665130463376778,0.20896160136908293,21.414858741568462,"sa3008808"
"Alex De Jesus","TOR","AA",23,214,0.093457943,0.308411214,0.303030303,0.1875,0.261682242,0.265625,0.527307242,0.078125,6.193849801977446,0.275590551,0.06258880905807018,13.727582321613816,-10.728545023948165,0.2505628221502928,56.27915481047262,"sa3008842"
"Jose Ramos","LAD","AA",24,244,0.098360655,0.319672131,0.307692307,0.220657276,0.303278688,0.384976525,0.688255213,0.164319249,2.651018943670592,0.286821705,-3.113971938379109,27.389685267201212,-2.257180160292838,0.31882318683335037,95.05113133481595,"sa3008845"
"Alexander Vargas","NYY","AA",23,147,0.081632653,0.224489795,0.363636363,0.227272727,0.299319727,0.333333333,0.63265306,0.106060606,7.232072810781898,0.292929292,0.016383961774408817,14.0921494184341,-2.7071530105266985,0.29274598376391686,87.907334371016,"sa3008851"
"Gabriel Martinez","TOR","AA",22,248,0.076612903,0.193548387,0.395833333,0.25,0.31174089,0.348214285,0.659955175,0.098214285,4.404772672665737,0.306818181,0.09902888163924217,26.44331639050711,-1.8983638978077075,0.30705820693660846,93.50032158214836,"sa3008865"
"Brayan Buelvas","OAK","AA",23,270,0.081481481,0.318518518,0.255813953,0.194214876,0.271375464,0.309917355,0.581292819,0.115702479,4.66257996060383,0.276315789,0.2799609964713454,21.274509704958895,-11.531447940218944,0.27584800644878116,63.79831149836845,"sa3008868"
"J.J. D'Orazio","ARI","AA",23,147,0.040816326,0.25170068,0.162162162,0.223021582,0.258503401,0.302158273,0.560661674,0.079136691,3.3651195843083803,0.287128712,-0.07826790306717157,9.980813781661972,-7.880207602934851,0.26185046288431907,39.25791429499074,"sa3008876"
"Euribiel Angeles","OAK","AA",23,359,0.08913649,0.108635097,0.82051282,0.2875,0.358543417,0.4,0.758543417,0.1125,4.349594153746742,0.314079422,-0.020942727103829384,50.4091209703417,6.789347656938562,0.3549962895257132,114.55682446852158,"sa3008877"
"Maikol Escotto","PIT","AA",23,142,0.063380281,0.204225352,0.310344827,0.134920634,0.211267605,0.198412698,0.409680303,0.063492064,4.989291785969817,0.153061224,-0.5027951207011938,3.8007402776755796,-12.427157306762744,0.20084614820883306,21.38294613975782,"sa3008878"
"Albert Fabian","SDP","AA",23,200,0.095,0.185,0.513513513,0.24858757,0.33,0.378531073,0.708531073,0.129943503,2.2285584545134838,0.286764705,-1.781099940650165,24.575461551439112,0.27475218464071127,0.33246970772743223,109.77683367668507,"sa3008888"
"Leandro Pineda","PHI","AA",23,394,0.11928934,0.228426395,0.522222222,0.210843373,0.319796954,0.364457831,0.684254785,0.153614458,5.15859443494452,0.255230125,0.3018119167536497,45.91491003340716,0.8882082850360388,0.3202369169232809,96.58812889604545,"sa3008905"
"Jorge Burgos","CLE","AA",22,407,0.105651105,0.233415233,0.452631578,0.205633802,0.294840294,0.385915492,0.680755786,0.18028169,3.9960113197441722,0.23505976,-1.0159286195412278,45.44861565985705,-1.0637386842725172,0.3137626975994438,101.45910731437249,"sa3008929"
"Omar De Los Santos","NYM","AA",25,126,0.039682539,0.412698412,0.096153846,0.211864406,0.256,0.364406779,0.620406779,0.152542373,9.605728924080111,0.338709677,1.921050138771534,11.299728487260634,-3.099673594705768,0.2845206823348999,82.3790320360827,"sa3008938"
"Geraldo Quintero","ATL","AA",23,399,0.130325814,0.218045112,0.597701149,0.211940298,0.326633165,0.358208955,0.68484212,0.146268657,6.952419279582467,0.252066115,0.41265402268618345,47.129347128189934,3.3792613347543607,0.33192229375767346,107.8214515788174,"sa3008942"
"Carlos Mendoza","DET","AA",25,350,0.145714285,0.102857142,1.416666666,0.279151943,0.400576368,0.381625441,0.782201809,0.102473498,4.417022667490879,0.300813008,-2.0117070442065597,53.87072264343783,13.872383526864501,0.36995258197317205,136.640207716831,"sa3008944"
"Felix Stevens","CHC","AA",25,129,0.093023255,0.302325581,0.307692307,0.238938053,0.317829457,0.3539823,0.671811757,0.115044247,6.001270877567778,0.337837837,0.03930905740708113,14.33628196310125,0.19151738326869577,0.32214297712311263,104.63525584658962,"sa3008946"
"Rubel Cespedes","MIN","AA",24,398,0.087939698,0.168341708,0.522388059,0.244444444,0.314070351,0.394444444,0.708514795,0.15,3.412159414485613,0.277192982,-1.0521652288734913,47.591549684720036,-0.7668619552087806,0.32823035300676545,94.37031139779096,"sa3008953"
